"sp","rho","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","vlag_1","vlag_2","vlag_3","vlag_4","vlag_5","vlag_6","vlag_7","vlag_8","vlag_9","vlag_10"
113,0.787416946998399,113,35,10,91,11,109,NA,NA,NA,NA,1,1,2,1,1,3,NA,NA,NA,NA
113,0.787406963985673,113,66,80,81,25,65,NA,NA,NA,NA,1,1,1,1,3,3,NA,NA,NA,NA
113,0.787393948666487,113,24,76,20,82,76,NA,NA,NA,NA,1,1,3,2,2,1,NA,NA,NA,NA
113,0.787242145642425,113,81,98,108,71,115,NA,NA,NA,NA,1,1,3,3,3,3,NA,NA,NA,NA
113,0.786923399140101,113,29,2,18,94,34,NA,NA,NA,NA,1,3,2,1,3,1,NA,NA,NA,NA
113,0.786862901726291,113,81,40,89,18,56,NA,NA,NA,NA,1,1,1,1,3,1,NA,NA,NA,NA
113,0.786844031145571,113,45,69,57,19,18,NA,NA,NA,NA,1,3,1,3,1,1,NA,NA,NA,NA
113,0.786787839903156,113,114,2,90,43,65,NA,NA,NA,NA,1,1,1,3,3,2,NA,NA,NA,NA
113,0.78673808617903,113,35,94,29,92,41,NA,NA,NA,NA,1,2,1,1,2,3,NA,NA,NA,NA
113,0.786632581629631,113,47,8,29,44,54,NA,NA,NA,NA,1,3,3,1,2,1,NA,NA,NA,NA
113,0.786621881847838,113,35,65,49,21,56,NA,NA,NA,NA,1,2,2,1,1,1,NA,NA,NA,NA
113,0.786526664734403,113,118,35,17,22,88,NA,NA,NA,NA,1,1,2,1,3,2,NA,NA,NA,NA
113,0.786366187201888,113,60,117,47,91,51,NA,NA,NA,NA,1,1,2,2,1,1,NA,NA,NA,NA
113,0.786221150843277,113,82,41,44,32,10,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA
113,0.786173853598738,113,49,8,30,34,89,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA
113,0.786029817878581,113,30,5,17,29,5,NA,NA,NA,NA,1,2,2,1,1,1,NA,NA,NA,NA
113,0.78568589477747,113,100,114,23,33,81,NA,NA,NA,NA,1,2,2,2,3,1,NA,NA,NA,NA
113,0.785581395579833,113,88,118,31,41,78,NA,NA,NA,NA,1,3,2,1,1,1,NA,NA,NA,NA
113,0.785572153732811,113,27,93,20,101,91,NA,NA,NA,NA,1,2,1,2,2,1,NA,NA,NA,NA
113,0.785496703442038,113,26,76,68,5,53,NA,NA,NA,NA,1,1,1,3,2,3,NA,NA,NA,NA
113,0.785113944440104,113,47,110,96,93,69,NA,NA,NA,NA,1,3,3,1,1,1,NA,NA,NA,NA
113,0.784810905644127,113,115,107,10,93,30,NA,NA,NA,NA,1,2,2,1,1,3,NA,NA,NA,NA
113,0.784784470643543,113,39,35,66,11,95,NA,NA,NA,NA,1,1,3,1,1,2,NA,NA,NA,NA
113,0.78451844835549,113,101,39,45,91,77,NA,NA,NA,NA,1,2,3,3,1,1,NA,NA,NA,NA
113,0.784282541891895,113,54,89,72,49,10,NA,NA,NA,NA,1,1,1,2,2,2,NA,NA,NA,NA
113,0.784252215006613,113,66,65,48,19,61,NA,NA,NA,NA,1,2,2,3,1,2,NA,NA,NA,NA
113,0.784236017616895,113,44,49,76,66,43,NA,NA,NA,NA,1,3,1,3,1,2,NA,NA,NA,NA
113,0.784225281400249,113,85,94,115,74,91,NA,NA,NA,NA,1,1,3,1,1,1,NA,NA,NA,NA
113,0.784171704264415,113,91,76,99,27,21,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA
113,0.784040829156047,113,107,110,93,42,88,NA,NA,NA,NA,1,2,3,1,3,3,NA,NA,NA,NA
113,0.783836349964839,113,71,98,93,111,47,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA
113,0.783828957566023,113,20,23,66,35,113,NA,NA,NA,NA,1,2,2,1,2,3,NA,NA,NA,NA
113,0.783784337625027,113,49,71,73,62,31,NA,NA,NA,NA,1,2,1,1,3,1,NA,NA,NA,NA
113,0.783712622092774,113,56,18,65,65,77,NA,NA,NA,NA,1,1,1,3,2,1,NA,NA,NA,NA
113,0.783491571608052,113,48,85,49,98,78,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA
113,0.78323583632561,113,30,2,20,60,59,NA,NA,NA,NA,1,3,3,1,1,3,NA,NA,NA,NA
113,0.783207988240674,113,50,74,20,103,76,NA,NA,NA,NA,1,3,1,3,2,1,NA,NA,NA,NA
113,0.783116424740583,113,108,49,89,118,85,NA,NA,NA,NA,1,3,1,1,1,1,NA,NA,NA,NA
113,0.783080783605088,113,92,15,89,58,88,NA,NA,NA,NA,1,2,3,1,2,1,NA,NA,NA,NA
113,0.782886963970941,113,107,101,23,19,71,NA,NA,NA,NA,1,1,2,2,1,3,NA,NA,NA,NA
113,0.782809883002696,113,30,24,17,85,79,NA,NA,NA,NA,1,2,2,1,1,3,NA,NA,NA,NA
113,0.782780980315382,113,98,76,24,72,46,NA,NA,NA,NA,1,3,1,2,2,3,NA,NA,NA,NA
113,0.782385126619673,113,21,16,31,99,48,NA,NA,NA,NA,1,3,3,1,2,1,NA,NA,NA,NA
113,0.782381283363034,113,66,95,53,107,71,NA,NA,NA,NA,1,1,1,3,1,2,NA,NA,NA,NA
113,0.782380027768404,113,93,59,99,104,52,NA,NA,NA,NA,1,1,3,3,3,1,NA,NA,NA,NA
113,0.782256283606242,113,57,60,30,98,115,NA,NA,NA,NA,1,3,1,2,3,2,NA,NA,NA,NA
113,0.782096838751381,113,105,40,80,101,91,NA,NA,NA,NA,1,2,3,3,1,1,NA,NA,NA,NA
113,0.782040339730114,113,54,47,49,36,38,NA,NA,NA,NA,1,1,2,2,1,3,NA,NA,NA,NA
113,0.781984462228724,113,76,93,29,95,35,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
113,0.781962650252386,113,98,27,69,91,4,NA,NA,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA
113,0.781873371700293,113,103,66,71,76,11,NA,NA,NA,NA,1,2,3,2,2,2,NA,NA,NA,NA
113,0.781850823569472,113,90,31,28,93,47,NA,NA,NA,NA,1,3,1,2,2,1,NA,NA,NA,NA
113,0.781822207673345,113,35,20,91,75,101,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
113,0.781780389239547,113,23,97,93,71,71,NA,NA,NA,NA,1,3,3,1,2,3,NA,NA,NA,NA
113,0.78159575144458,113,76,60,77,18,105,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA
113,0.781547623890903,113,111,87,103,14,28,NA,NA,NA,NA,1,2,2,2,1,1,NA,NA,NA,NA
113,0.7815083853238,113,101,74,76,87,45,NA,NA,NA,NA,1,3,3,1,2,2,NA,NA,NA,NA
113,0.781472472586136,113,71,49,34,66,80,NA,NA,NA,NA,1,3,2,1,1,3,NA,NA,NA,NA
113,0.781347169152014,113,53,28,75,111,19,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA
114,0.706937521918185,114,108,91,98,90,35,NA,NA,NA,NA,1,3,1,1,2,3,NA,NA,NA,NA
114,0.701889528116378,114,78,43,66,10,64,NA,NA,NA,NA,1,1,2,1,2,1,NA,NA,NA,NA
114,0.697123472565751,114,27,47,80,51,45,NA,NA,NA,NA,1,2,1,3,3,2,NA,NA,NA,NA
114,0.696605014602116,114,13,24,45,28,22,NA,NA,NA,NA,1,1,2,2,2,1,NA,NA,NA,NA
114,0.695597926058768,114,87,45,82,109,51,NA,NA,NA,NA,1,1,1,1,3,2,NA,NA,NA,NA
114,0.690168986348828,114,62,69,51,91,35,NA,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA
114,0.689415242046594,114,99,77,58,69,61,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
114,0.685332931454127,114,32,100,18,24,22,NA,NA,NA,NA,1,3,1,1,2,1,NA,NA,NA,NA
114,0.684805913505176,114,98,18,13,78,61,NA,NA,NA,NA,1,3,2,1,1,1,NA,NA,NA,NA
114,0.684189704204869,114,22,105,58,52,93,NA,NA,NA,NA,1,1,1,3,2,1,NA,NA,NA,NA
114,0.684023254088812,114,99,93,86,42,88,NA,NA,NA,NA,1,1,2,1,2,1,NA,NA,NA,NA
114,0.683113423683063,114,69,50,71,110,86,NA,NA,NA,NA,1,1,1,3,1,1,NA,NA,NA,NA
114,0.682558801540942,114,22,13,38,5,77,NA,NA,NA,NA,1,1,1,1,1,3,NA,NA,NA,NA
114,0.678995864146335,114,92,74,53,38,92,NA,NA,NA,NA,1,3,1,1,2,1,NA,NA,NA,NA
114,0.67824512549975,114,95,86,76,102,86,NA,NA,NA,NA,1,1,2,2,1,1,NA,NA,NA,NA
114,0.677851195396126,114,13,61,20,82,30,NA,NA,NA,NA,1,1,2,2,1,3,NA,NA,NA,NA
114,0.677650399837553,114,10,59,22,14,73,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
114,0.677334463190752,114,21,13,21,46,19,NA,NA,NA,NA,1,2,1,3,2,3,NA,NA,NA,NA
114,0.67675260384598,114,35,47,65,30,21,NA,NA,NA,NA,1,3,3,2,3,1,NA,NA,NA,NA
114,0.676496407547692,114,10,71,105,10,28,NA,NA,NA,NA,1,3,3,1,1,2,NA,NA,NA,NA
114,0.675894708389105,114,103,60,21,91,54,NA,NA,NA,NA,1,1,1,3,2,1,NA,NA,NA,NA
114,0.673379457519902,114,80,54,52,38,50,NA,NA,NA,NA,1,3,1,3,2,1,NA,NA,NA,NA
114,0.672529007268552,114,57,40,41,35,96,NA,NA,NA,NA,1,1,2,3,1,1,NA,NA,NA,NA
114,0.672387708984806,114,19,98,95,72,86,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA
114,0.671721720728294,114,78,109,18,27,27,NA,NA,NA,NA,1,1,3,1,1,2,NA,NA,NA,NA
114,0.67080538170395,114,116,29,87,21,64,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA
114,0.670729176613147,114,49,42,105,89,88,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA
114,0.670342649254892,114,76,74,105,35,52,NA,NA,NA,NA,1,1,1,1,3,3,NA,NA,NA,NA
114,0.667733996433247,114,65,30,92,54,35,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA
114,0.667070179292409,114,88,84,53,30,105,NA,NA,NA,NA,1,1,1,1,3,3,NA,NA,NA,NA
114,0.667032655959556,114,4,51,111,92,82,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA
114,0.666831078659716,114,22,99,10,88,42,NA,NA,NA,NA,1,1,2,2,2,1,NA,NA,NA,NA
114,0.666761287473201,114,114,26,64,56,110,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA
114,0.666741892461077,114,117,16,71,22,74,NA,NA,NA,NA,1,2,1,3,1,1,NA,NA,NA,NA
114,0.666697712795064,114,111,105,94,60,10,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA
114,0.666117441511568,114,69,94,107,88,26,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA
114,0.666070668859077,114,55,65,35,52,65,NA,NA,NA,NA,1,1,1,3,3,2,NA,NA,NA,NA
114,0.665204034685963,114,82,10,54,9,15,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA
114,0.66514951017145,114,13,72,38,48,19,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
114,0.664886465444976,114,46,92,58,85,19,NA,NA,NA,NA,1,2,1,2,2,2,NA,NA,NA,NA
114,0.664495990579436,114,35,27,40,78,109,NA,NA,NA,NA,1,2,2,2,1,1,NA,NA,NA,NA
114,0.664313006655289,114,35,10,25,76,88,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA
114,0.664122249527217,114,58,40,71,58,61,NA,NA,NA,NA,1,3,1,3,1,2,NA,NA,NA,NA
114,0.663555304829606,114,12,51,46,21,78,NA,NA,NA,NA,1,3,3,2,1,1,NA,NA,NA,NA
114,0.663290623704281,114,14,13,45,76,67,NA,NA,NA,NA,1,1,1,2,2,3,NA,NA,NA,NA
114,0.663091106682664,114,90,111,13,58,85,NA,NA,NA,NA,1,1,1,1,3,1,NA,NA,NA,NA
114,0.662855586422407,114,30,4,52,27,35,NA,NA,NA,NA,1,3,3,3,2,2,NA,NA,NA,NA
114,0.662195783174519,114,54,50,59,22,94,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA
114,0.662081000839527,114,35,85,69,16,77,NA,NA,NA,NA,1,3,3,2,1,1,NA,NA,NA,NA
114,0.662057673187515,114,30,92,71,64,52,NA,NA,NA,NA,1,3,2,3,1,3,NA,NA,NA,NA
114,0.662051406741373,114,94,87,69,6,49,NA,NA,NA,NA,1,1,1,3,2,2,NA,NA,NA,NA
114,0.661928017090225,114,107,25,22,45,10,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA
114,0.661641050959822,114,47,46,41,73,15,NA,NA,NA,NA,1,3,2,3,1,3,NA,NA,NA,NA
114,0.661595747510773,114,24,35,105,109,35,NA,NA,NA,NA,1,1,1,1,3,3,NA,NA,NA,NA
114,0.661515623348184,114,13,86,64,47,114,NA,NA,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA
114,0.661267674605817,114,90,6,40,115,53,NA,NA,NA,NA,1,3,1,1,2,2,NA,NA,NA,NA
114,0.660319945840056,114,8,52,111,107,71,NA,NA,NA,NA,1,1,3,2,1,3,NA,NA,NA,NA
114,0.660147595599609,114,5,82,21,86,77,NA,NA,NA,NA,1,2,1,3,1,2,NA,NA,NA,NA
114,0.659830124705968,114,109,14,115,61,82,NA,NA,NA,NA,1,2,2,2,1,1,NA,NA,NA,NA
114,0.659780514009019,114,38,82,25,99,30,NA,NA,NA,NA,1,2,1,2,1,3,NA,NA,NA,NA
114,0.659581446554391,114,22,28,100,72,117,NA,NA,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA
114,0.659453747005835,114,69,46,51,105,82,NA,NA,NA,NA,1,1,3,1,1,1,NA,NA,NA,NA
114,0.659384150717464,114,10,109,16,94,49,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
114,0.659323964302035,114,82,40,92,8,86,NA,NA,NA,NA,1,2,2,1,2,1,NA,NA,NA,NA
114,0.659174215606702,114,55,73,104,71,86,NA,NA,NA,NA,1,2,3,3,2,1,NA,NA,NA,NA
114,0.658751179400849,114,95,101,65,46,115,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
114,0.658674750043168,114,48,104,108,55,95,NA,NA,NA,NA,1,1,1,2,1,1,NA,NA,NA,NA
114,0.658336240769787,114,109,88,35,28,107,NA,NA,NA,NA,1,3,2,3,1,3,NA,NA,NA,NA
114,0.658262701670482,114,87,64,54,34,9,NA,NA,NA,NA,1,1,3,1,3,3,NA,NA,NA,NA
114,0.658162537788629,114,15,36,88,114,102,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA
114,0.658153307335126,114,91,30,92,5,108,NA,NA,NA,NA,1,1,2,1,1,3,NA,NA,NA,NA
114,0.658143809309192,114,13,105,91,8,38,NA,NA,NA,NA,1,1,1,2,2,2,NA,NA,NA,NA
114,0.65813842861102,114,21,22,13,86,102,NA,NA,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA
114,0.65806518312312,114,10,36,64,15,109,NA,NA,NA,NA,1,2,1,1,3,3,NA,NA,NA,NA
114,0.657799342888089,114,24,22,103,111,110,NA,NA,NA,NA,1,2,1,2,1,2,NA,NA,NA,NA
114,0.657487598378204,114,20,90,73,55,100,NA,NA,NA,NA,1,1,3,1,1,3,NA,NA,NA,NA
114,0.657480526206725,114,86,24,59,110,47,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA
114,0.657419353224652,114,71,81,80,55,46,NA,NA,NA,NA,1,1,1,3,1,2,NA,NA,NA,NA
114,0.657415912403822,114,46,65,85,96,54,NA,NA,NA,NA,1,2,2,2,1,3,NA,NA,NA,NA
114,0.65724386180638,114,94,100,110,74,95,NA,NA,NA,NA,1,1,1,3,1,1,NA,NA,NA,NA
114,0.657160322059382,114,44,104,108,54,14,NA,NA,NA,NA,1,1,3,3,3,2,NA,NA,NA,NA
114,0.657021019736539,114,45,16,13,11,38,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA
114,0.657014928874372,114,28,105,51,60,39,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA
114,0.656412054435218,114,85,22,41,37,58,NA,NA,NA,NA,1,2,1,3,2,3,NA,NA,NA,NA
114,0.656335327288223,114,58,43,13,62,10,NA,NA,NA,NA,1,3,2,1,1,3,NA,NA,NA,NA
114,0.656313289495464,114,51,28,10,87,105,NA,NA,NA,NA,1,3,3,1,1,1,NA,NA,NA,NA
114,0.655999527483427,114,100,90,13,28,51,NA,NA,NA,NA,1,2,2,1,2,3,NA,NA,NA,NA
114,0.655803948706893,114,44,64,59,118,98,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA
114,0.655745741068085,114,76,84,54,107,52,NA,NA,NA,NA,1,2,1,1,3,3,NA,NA,NA,NA
114,0.655665367710851,114,91,15,90,89,71,NA,NA,NA,NA,1,3,1,2,2,3,NA,NA,NA,NA
114,0.6556189475097,114,89,88,105,22,8,NA,NA,NA,NA,1,3,1,2,1,2,NA,NA,NA,NA
114,0.655595219005935,114,91,46,16,13,62,NA,NA,NA,NA,1,3,3,3,1,1,NA,NA,NA,NA
114,0.655377129729552,114,87,51,55,18,116,NA,NA,NA,NA,1,1,2,2,1,2,NA,NA,NA,NA
114,0.655340224122497,114,47,55,46,66,91,NA,NA,NA,NA,1,3,1,2,1,3,NA,NA,NA,NA
114,0.655240651672184,114,91,25,23,105,13,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
114,0.65521050878913,114,81,46,77,32,55,NA,NA,NA,NA,1,1,3,1,1,3,NA,NA,NA,NA
114,0.65502645592679,114,22,39,2,54,51,NA,NA,NA,NA,1,1,3,2,1,1,NA,NA,NA,NA
114,0.654914031451796,114,85,99,32,52,61,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA
114,0.654833251887832,114,38,93,15,71,52,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA
114,0.654772429675801,114,52,88,24,81,76,NA,NA,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA
115,0.924523225579142,115,80,95,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.913820883614874,115,87,5,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.912733623591104,115,80,11,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.910895358788959,115,39,107,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
115,0.910168676940393,115,103,3,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.909373826784258,115,80,66,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.908880520625881,115,3,39,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
115,0.907792328200932,115,80,49,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.907792328200932,115,80,49,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.907679008859527,115,49,80,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA
115,0.907381435217776,115,101,80,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.90700519576876,115,80,104,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.906228289718301,115,80,30,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
115,0.906080879933279,115,80,67,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.904800089222391,115,66,80,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.904639205828694,115,80,100,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
115,0.904468233532592,115,88,80,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.904386247466792,115,25,39,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.904228494261588,115,39,101,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.904115955299758,115,43,80,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.903135249199057,115,87,39,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.902833153765376,115,92,9,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.902571480133746,115,9,97,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.902404963204388,115,104,80,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.902404963204388,115,80,104,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
115,0.902174736608301,115,39,61,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
115,0.901930128188306,115,99,39,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.901249538278261,115,80,11,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.900800236184888,115,69,39,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.900678368841221,115,80,20,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA
115,0.900638346605993,115,5,39,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
115,0.900638346605993,115,5,39,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
115,0.900638346605993,115,5,39,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
115,0.900330393476962,115,61,87,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.900099098813506,115,103,66,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.899910692306561,115,3,95,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA
115,0.899576143414165,115,80,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.899123811027608,115,54,39,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
115,0.899123811027608,115,39,54,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
115,0.899096215192459,115,103,97,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.898825995214013,115,2,80,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
115,0.898741692684236,115,80,103,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
115,0.898629128300035,115,88,76,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.898629128300035,115,76,88,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.898159963475104,115,80,97,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
115,0.898116921246309,115,80,10,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA
115,0.898093524479973,115,80,27,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA
115,0.897923343551586,115,39,51,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.89781455620013,115,88,79,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.897745618280458,115,96,87,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.897477756721902,115,103,70,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.897477756721902,115,70,103,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.897181153153851,115,5,103,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
115,0.897136893115499,115,25,39,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
115,0.89710995140098,115,50,80,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
115,0.897109564790908,115,36,80,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.896873855122892,115,80,97,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
115,0.896873855122892,115,97,80,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.896858314217777,115,107,80,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.89668207810358,115,87,46,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
115,0.896629547298181,115,39,109,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.896544306687327,115,101,103,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.895510787794291,115,61,80,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
115,0.895419437908885,115,92,45,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.895371918309421,115,80,78,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.895371918309421,115,78,80,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
115,0.895318094251496,115,80,104,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA
115,0.895310682477499,115,39,62,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
115,0.895307517011873,115,30,80,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
115,0.895303713403211,115,35,80,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
115,0.895241043370732,115,60,80,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
115,0.894939703785324,115,39,44,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
